Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,24,02:00:00,2,0,0.7%,372.58986158309784,4,0,0.7%,335.14368603309987,18,0,1.98%,306.3035872304048,11,0,1.77%,335.9917257460132
August,24,02:30:00,2,0,0.33%,331.9932173376868,3,0,0.33%,367.8530187608436,16,0,1.72%,324.3653705293892,8,0,1.0%,337.8239901354452
August,24,03:00:00,2,0,0.28%,345.0186445980345,3,0,0.28%,377.71718009744154,11,0,2.42%,332.5821214661208,3,0,2.57%,392.41460052535825
August,24,03:30:00,2,0,0.0%,385.54188309303413,3,0,0.0%,319.9051171346677,11,0,0.25%,344.66949054144663,2,0,1.77%,287.8325604573349
August,24,04:00:00,1,0,0.0%,275.58668187804835,2,0,0.0%,302.32496694098626,10,0,0.86%,347.3425885139019,2,0,1.38%,436.9259432626665
August,24,04:30:00,2,0,0.0%,256.20817920288164,2,0,0.0%,282.8253973809013,10,0,0.83%,336.12652017136963,2,0,3.03%,356.08174611566653
August,24,05:00:00,2,0,0.0%,274.5341425176753,2,0,0.0%,349.0098349529533,12,0,0.6%,343.592867294451,3,0,1.49%,296.3352566832063
August,24,05:30:00,2,0,0.64%,318.8280891264208,3,0,0.64%,324.3089304273704,15,0,1.02%,310.53318950392224,2,0,0.17%,324.85454256821026
August,24,06:00:00,2,0,2.27%,275.66943597311183,4,0,2.27%,314.6238835069202,24,0,0.28%,280.0680333598845,10,0,0.84%,245.34290700339477
August,24,06:30:00,4,1,14.46%,281.97989023752825,6,1,14.46%,369.409422522788,41,1,1.28%,272.2637765973614,18,1,2.84%,267.96128130156876
August,24,07:00:00,7,0,5.98%,277.86109810079734,18,1,5.98%,269.80875255961683,73,0,0.37%,273.89265583251415,31,0,0.49%,267.84833330008945
August,24,07:30:00,13,1,5.02%,326.87006978022043,29,1,5.02%,290.5255664554701,118,1,0.79%,271.4379035231646,53,0,0.61%,275.66687246534275
August,24,08:00:00,38,0,0.94%,268.9502827632361,58,1,0.94%,281.96000088019815,216,1,0.31%,291.30367849222614,95,0,0.34%,278.5617059832269
August,24,08:30:00,65,1,1.14%,299.45012343099216,88,1,1.14%,302.704754898378,315,1,0.4%,308.5252513188555,139,1,0.65%,289.2308314418917
August,24,09:00:00,96,1,0.58%,299.6980806395053,141,1,0.58%,299.36456104905545,445,1,0.27%,315.0298943273289,205,1,0.46%,290.06727393330914
August,24,09:30:00,122,1,0.56%,309.36892271105546,179,1,0.56%,313.7952268651737,563,4,0.73%,322.6857676395653,251,2,0.88%,294.5063553461475
August,24,10:00:00,144,1,0.37%,308.6286202782158,220,1,0.37%,314.1528769661445,664,3,0.5%,327.1108077169473,298,3,0.84%,301.930149800576
August,24,10:30:00,167,1,0.36%,306.5933846022091,247,1,0.36%,326.75058322039143,737,7,0.9%,336.53021435866043,332,6,1.84%,310.26353743104283
August,24,11:00:00,178,0,0.28%,311.91887968367917,273,1,0.28%,328.305092667802,789,4,0.5%,342.0451934312912,361,3,0.84%,312.95699671859126
August,24,11:30:00,184,1,0.45%,315.49187255742834,299,1,0.45%,329.93530974982804,823,6,0.74%,345.20216612476787,379,3,0.71%,314.2347347923895
August,24,12:00:00,190,1,0.66%,313.5541649531501,324,2,0.66%,329.9383006849766,833,6,0.68%,344.9565183042581,394,2,0.63%,313.61799113035784
August,24,12:30:00,194,2,0.88%,312.4766558572612,331,3,0.88%,335.0961781963021,837,9,1.07%,347.0484043591142,399,4,0.95%,313.708580095897
August,24,13:00:00,194,1,0.7%,316.4125098647062,344,2,0.7%,328.84846180883267,828,4,0.54%,350.7820374259547,394,4,0.93%,316.4740510386876
August,24,13:30:00,194,1,0.4%,317.81760154757956,351,1,0.4%,328.7014068841344,820,8,0.94%,350.44316436997485,395,4,1.05%,317.6621193052801
August,24,14:00:00,197,1,0.37%,318.61156597646686,368,1,0.37%,330.71363177118343,829,5,0.66%,352.08017091068234,412,3,0.81%,316.5604915537415
August,24,14:30:00,201,2,0.75%,319.52623562940664,370,3,0.75%,335.41589520470654,833,8,0.92%,351.7818528888821,413,6,1.38%,320.2569989447385
August,24,15:00:00,198,1,0.64%,317.09973968519336,369,2,0.64%,332.7611557955176,816,3,0.41%,353.00839533683046,408,3,0.77%,320.03410056690024
August,24,15:30:00,200,2,0.93%,317.4041561705419,368,3,0.93%,331.6302650401382,808,5,0.65%,355.1807680159572,405,5,1.15%,318.34153417095166
August,24,16:00:00,197,1,0.4%,325.7900769442611,366,1,0.4%,335.7532368958664,797,3,0.38%,353.20413110811194,409,2,0.58%,321.92808792592757
August,24,16:30:00,189,0,0.18%,317.7143500149469,353,1,0.18%,335.9070142143663,766,2,0.28%,354.1740299726321,391,2,0.52%,321.80973079807336
August,24,17:00:00,168,1,0.68%,319.5358930712769,334,2,0.68%,336.7089255856376,721,4,0.51%,353.92050428355793,370,2,0.6%,324.1936271088068
August,24,17:30:00,147,1,0.61%,317.8423862841332,317,2,0.61%,338.374062459809,672,3,0.51%,351.23779800823735,345,2,0.7%,320.71302396192283
August,24,18:00:00,129,0,0.37%,317.0249083605799,293,1,0.37%,336.69042685808927,615,4,0.6%,353.023446733558,317,1,0.36%,321.3221411931762
August,24,18:30:00,110,1,0.49%,325.47331442642036,264,1,0.49%,333.10727605326923,549,3,0.51%,354.40377192333113,280,1,0.31%,322.9365244192402
August,24,19:00:00,74,0,0.29%,330.2661334933398,237,1,0.29%,330.8647959342522,490,3,0.55%,352.43481529878585,258,1,0.58%,315.9513274236996
August,24,19:30:00,58,0,0.59%,317.21634707785097,216,1,0.59%,326.7800825950954,435,4,0.93%,351.6831002652669,235,2,0.95%,327.63661604453637
August,24,20:00:00,45,1,1.18%,316.9060138617784,188,2,1.18%,329.49733612614915,379,4,1.02%,351.9741502572567,206,3,1.24%,319.456690363089
August,24,20:30:00,38,1,2.18%,308.46058068600337,162,4,2.18%,321.930616827366,328,2,0.51%,347.03493148541185,180,1,0.61%,312.79028650047053
August,24,21:00:00,29,1,2.45%,310.95763182799993,134,3,2.45%,321.5863029701434,275,1,0.21%,346.4316704526505,147,3,1.84%,319.0500249609374
August,24,21:30:00,22,0,1.33%,317.5604662422913,112,1,1.33%,322.7377180880022,228,0,0.21%,344.56051041172185,127,1,0.72%,321.29777399824025
August,24,22:00:00,18,0,0.55%,320.02121100768767,90,0,0.55%,316.248714642509,188,1,0.36%,340.718987417205,104,1,0.6%,321.52382314854935
August,24,22:30:00,13,1,11.22%,312.20487232398654,71,8,11.22%,308.88078613096104,149,0,0.25%,333.39756700864376,86,0,0.41%,317.56480825224367
August,24,23:00:00,10,1,5.61%,329.97758157279867,53,3,5.61%,300.16381917486655,115,0,0.15%,330.5742442671069,67,0,0.23%,317.97479179949084
August,24,23:30:00,8,0,2.1%,296.81272552586745,41,1,2.1%,300.391179108205,91,0,0.21%,328.85143911452064,53,0,0.38%,312.65061667513487
August,25,00:00:00,4,0,2.25%,407.3388354899777,28,1,2.25%,291.6895110522931,57,0,0.77%,314.67262051322786,35,0,0.65%,305.30622205133716
August,25,00:30:00,3,0,2.98%,351.7760708063157,20,1,2.98%,279.22881204719215,43,0,0.44%,310.5172208407105,25,0,0.24%,317.4646226525761
August,25,01:00:00,3,0,2.92%,384.94371905233504,9,0,2.92%,337.1643393297513,31,0,1.15%,306.7801163302643,19,0,0.43%,332.48691038977813
August,25,01:30:00,2,0,3.51%,338.53345652645413,5,0,3.51%,303.03078578729145,23,0,1.32%,308.6476312188904,15,0,0.97%,324.6920637080468
August,25,02:00:00,2,0,1.12%,386.64130560221776,4,0,1.12%,315.45818064768457,16,1,3.22%,285.6654014134693,10,0,2.51%,326.42684950775475
August,25,02:30:00,2,0,0.53%,346.0446613568067,3,0,0.53%,348.16751337542826,14,0,2.8%,303.7271847124537,8,0,1.42%,328.3316976889069
August,25,03:00:00,2,0,0.45%,359.0700886171544,3,0,0.45%,358.03167471202624,10,0,3.92%,311.9981263008019,3,0,3.63%,382.92230807882004
August,25,03:30:00,2,0,0.0%,399.59332711215404,3,0,0.0%,300.2196117492524,10,0,0.42%,324.08549537612777,2,0,2.5%,278.34026801079665
August,25,04:00:00,1,0,0.0%,289.63812589716827,2,0,0.0%,282.63946155557096,9,0,1.41%,326.75859334858296,2,0,1.95%,427.43365081612825
August,25,04:30:00,1,0,0.0%,270.0587552416532,2,0,0.0%,263.139891995486,9,0,1.36%,315.5425250060507,2,0,4.27%,346.5894536691282
August,25,05:00:00,1,0,0.0%,288.38471855644696,2,0,0.0%,329.32432956753803,10,0,0.99%,322.9546814775156,2,0,2.11%,286.7703804449478
August,25,05:30:00,2,0,1.02%,332.87953314554073,3,0,1.02%,304.6234250419551,13,0,1.67%,289.89500368698674,2,0,0.24%,315.362250121672
August,25,06:00:00,2,0,3.59%,289.72087999223174,3,0,3.59%,294.8166903466344,21,0,0.46%,259.3756568913324,9,0,1.2%,235.77803076513635
August,25,06:30:00,3,1,21.37%,295.8304662762999,6,1,21.37%,349.7239171373727,37,1,2.09%,251.5172094771927,17,1,4.01%,258.3964050633103
August,25,07:00:00,7,1,9.28%,291.91254211991725,17,2,9.28%,250.001559399331,65,0,0.6%,252.92932610587903,29,0,0.69%,258.21087327011094
August,25,07:30:00,12,1,7.83%,340.720645818992,28,2,7.83%,270.7183732951843,106,1,1.29%,250.257811190063,50,0,0.86%,265.956828643644
August,25,08:00:00,34,1,1.51%,282.1982548609627,56,1,1.51%,262.03111994504184,193,1,0.51%,269.5274889913419,89,0,0.49%,268.63391078636766
August,25,08:30:00,58,1,1.82%,312.0954915876739,85,2,1.82%,282.65418618835116,282,2,0.65%,286.2071553018053,130,1,0.92%,279.085284869872
August,25,09:00:00,86,1,0.92%,311.74084485514203,136,1,0.92%,279.07061678928756,399,2,0.45%,292.0073198392628,192,1,0.66%,279.63139219440876
August,25,09:30:00,109,1,0.89%,320.8090829856473,173,2,0.89%,293.3795948305353,505,6,1.2%,299.0129053320999,235,3,1.25%,283.8527222320866
August,25,10:00:00,128,1,0.59%,319.4661766117627,212,1,0.59%,293.4938693817651,595,5,0.83%,302.8418482416992,279,3,1.2%,291.05876531135465
August,25,10:30:00,149,1,0.58%,317.0292049750594,238,1,0.58%,305.96988786114144,660,10,1.47%,311.82772967047947,310,8,2.6%,299.174401566661
August,25,11:00:00,158,1,0.45%,321.95296409583284,263,1,0.45%,307.40270953368156,707,6,0.82%,317.07175548502727,338,4,1.2%,301.79527706248933
August,25,11:30:00,164,1,0.72%,325.525956969582,288,2,0.72%,308.9112388408371,737,9,1.21%,320.01196557203747,355,4,1.02%,303.00043134456735
August,25,12:00:00,169,2,1.06%,323.38738138495546,313,3,1.06%,308.91422977598563,746,8,1.12%,319.71212709991113,369,3,0.9%,302.31110389081556
August,25,12:30:00,173,2,1.41%,322.30987228906656,320,5,1.41%,314.07210728731116,750,13,1.76%,321.80401315476723,373,5,1.35%,302.3291090646345
August,25,13:00:00,172,2,1.12%,326.04485831616324,332,4,1.12%,307.7027031249712,741,7,0.89%,325.5376462216077,368,5,1.32%,305.0945800074252
August,25,13:30:00,172,1,0.64%,327.44994999903656,338,2,0.64%,307.43396042540235,735,11,1.53%,325.3071544688611,370,6,1.5%,306.3552320657378
August,25,14:00:00,175,1,0.59%,328.24391442792387,355,2,0.59%,309.44618531245146,743,8,1.08%,326.88997035795194,385,4,1.15%,305.1084367307589
August,25,14:30:00,179,2,1.21%,329.15858408086365,357,4,1.21%,314.1484487459746,746,11,1.5%,326.5374616845351,386,8,1.96%,308.8049441217558
August,25,15:00:00,176,2,1.03%,326.73208813665036,356,4,1.03%,311.4937093367856,730,5,0.67%,327.8181947841001,382,4,1.1%,308.6546295356378
August,25,15:30:00,178,3,1.49%,327.0365046219989,355,5,1.49%,310.36281858140626,723,8,1.06%,330.0447581148434,379,6,1.63%,306.96206313968923
August,25,16:00:00,176,1,0.64%,335.62329337606644,353,2,0.64%,314.4857904371344,714,4,0.63%,328.17650251023133,382,3,0.82%,310.47603310294494
August,25,16:30:00,168,0,0.29%,327.5475664467522,340,1,0.29%,314.63956775563435,686,3,0.46%,329.30897332960143,366,3,0.75%,310.5028435585311
August,25,17:00:00,149,2,1.09%,329.77084546377887,322,4,1.09%,315.5631669017761,646,5,0.85%,329.3264008986103,346,3,0.85%,312.9593236609847
August,25,17:30:00,131,1,0.98%,328.6799426176801,306,3,0.98%,317.349991550818,602,5,0.84%,326.9146478813726,323,3,0.99%,309.62388809754106
August,25,18:00:00,115,1,0.59%,328.2642006548234,283,2,0.59%,315.7880437239688,551,5,0.98%,329.0254405163929,296,2,0.51%,310.3055891205146
August,25,18:30:00,98,1,0.79%,337.1143426813605,254,2,0.79%,312.2048929191488,491,4,0.84%,330.7309096158657,262,1,0.45%,312.137723721739
August,25,19:00:00,66,0,0.46%,342.7106336696732,229,1,0.46%,310.20578834987276,439,4,0.91%,329.1412875526367,241,2,0.83%,305.2251105179186
August,25,19:30:00,51,0,0.95%,329.8617152345327,208,2,0.95%,306.121075010716,390,6,1.52%,328.7147164288173,220,3,1.35%,317.0555667221957
August,25,20:00:00,40,1,1.88%,329.95311797915673,181,3,1.88%,308.96001631664024,340,6,1.68%,329.3309103305068,193,3,1.76%,309.0208086241887
August,25,20:30:00,34,1,3.46%,321.70855278372994,156,5,3.46%,301.5149847927276,294,2,0.84%,324.662644816745,168,1,0.87%,302.42698855329036
August,25,21:00:00,26,1,3.89%,324.4064719060749,129,5,3.89%,301.29235871037554,246,1,0.34%,324.3303370420666,137,4,2.6%,308.8318945971975
August,25,21:30:00,20,0,2.12%,331.21017430071447,108,2,2.12%,302.5654616031049,204,1,0.35%,322.730130259221,119,1,1.02%,311.2248112179407
August,25,22:00:00,16,0,0.88%,333.67091906611097,87,1,0.88%,296.19814593248213,169,1,0.59%,319.1595605227872,97,1,0.85%,311.5234441599699
August,25,22:30:00,11,2,16.89%,325.85458038240984,69,12,16.89%,288.95190519580467,133,1,0.41%,312.00071206907586,81,0,0.58%,307.7095968471046
August,25,23:00:00,9,1,8.72%,343.8281576115703,51,4,8.72%,280.23493823971023,103,0,0.25%,309.3941519340054,63,0,0.33%,308.192164186072
August,25,23:30:00,7,0,3.33%,310.663301564639,39,1,3.33%,280.4622981730487,81,0,0.35%,307.77972808465233,50,0,0.54%,302.9405728534361
August,26,00:00:00,4,0,0.8%,373.74778048272003,25,0,0.8%,307.22341102411303,51,0,0.5%,316.9630399304618,31,0,0.59%,303.7450968651943
August,26,00:30:00,3,0,1.06%,318.185015799058,18,0,1.06%,294.88439979388266,38,0,0.29%,312.861830909561,22,0,0.21%,315.9760812581534
August,26,01:00:00,3,0,1.04%,351.35266404507735,8,0,1.04%,352.94161485131224,28,0,0.75%,309.23310770234804,17,0,0.39%,331.07095278707556
August,26,01:30:00,2,0,1.25%,304.94240151919644,5,0,1.25%,318.9297490837229,21,0,0.87%,311.1548132425907,13,0,0.87%,323.27610610534435
August,26,02:00:00,2,0,0.39%,353.05025059496006,4,0,0.39%,331.35714394411605,14,0,2.13%,288.1725834371696,9,0,2.27%,325.0834756967724
August,26,02:30:00,2,0,0.18%,312.45360634954903,3,0,0.18%,364.0664766718598,12,0,1.85%,306.2343667361541,7,0,1.28%,326.9883238779245
August,26,03:00:00,2,0,0.16%,325.4790336098967,3,0,0.16%,373.9306380084577,9,0,2.59%,314.5594989761188,2,0,3.29%,381.5789342678376
August,26,03:30:00,2,0,0.0%,366.00227210489635,2,0,0.0%,315.9968872708134,9,0,0.27%,326.64686805144464,2,0,2.27%,277.0694779915344
August,26,04:00:00,1,0,0.0%,256.0470708899106,2,0,0.0%,298.53842485200244,8,0,0.93%,329.3199660238999,2,0,1.77%,426.162860796866
August,26,04:30:00,1,0,0.0%,236.46770023439552,2,0,0.0%,279.03885529191746,8,0,0.89%,318.10389768136764,2,0,3.88%,345.31866364986604
August,26,05:00:00,1,0,0.0%,254.79366354918923,2,0,0.0%,345.2232928639695,9,0,0.65%,325.51605415283245,2,0,1.91%,285.4995904256856
August,26,05:30:00,2,0,0.36%,299.28847813828304,2,0,0.36%,320.40070056351607,12,0,1.1%,292.4563763623037,2,0,0.21%,314.09146010240977
August,26,06:00:00,2,0,1.28%,256.1298249849741,3,0,1.28%,310.7156536430659,19,0,0.3%,261.8828389150327,8,0,1.09%,234.43465695415398
August,26,06:30:00,3,0,8.64%,262.2394112690422,5,0,8.64%,365.5011926589337,33,0,1.37%,253.91601019765977,15,1,3.64%,256.98044746060776
August,26,07:00:00,6,0,3.43%,258.1206191323113,16,1,3.43%,265.77883492089194,58,0,0.39%,255.1655548714963,26,0,0.63%,256.7223318756882
August,26,07:30:00,11,0,2.87%,306.92872283138604,26,1,2.87%,286.37396104187474,94,1,0.85%,252.22308669759724,44,0,0.78%,264.2505358740608
August,26,08:00:00,33,0,0.53%,248.40633187335675,51,0,0.53%,277.3216443671207,171,1,0.33%,270.9508579827101,79,0,0.44%,266.63728284990384
August,26,08:30:00,57,0,0.64%,278.30356860006793,78,0,0.64%,297.7013350606891,250,1,0.43%,287.08861777700736,116,1,0.83%,276.7983217665275
August,26,09:00:00,84,0,0.32%,277.7480538871877,125,0,0.32%,293.63101456214343,354,1,0.29%,292.184303843449,171,1,0.6%,276.8363425490232
August,26,09:30:00,106,0,0.31%,286.61542403734467,159,0,0.31%,307.57492927877956,448,4,0.78%,298.5396015168869,210,2,1.14%,280.7673374198204
August,26,10:00:00,125,0,0.21%,285.2725176634601,195,0,0.21%,307.32414050539785,528,3,0.54%,301.82663791032013,249,3,1.08%,287.6104615404876
August,26,10:30:00,145,0,0.2%,282.63467804640845,218,0,0.2%,319.4350956601627,585,6,0.96%,310.3789941261675,277,7,2.36%,295.50834642063353
August,26,11:00:00,154,0,0.16%,287.55843716718186,242,0,0.16%,320.74622955783224,627,3,0.54%,315.3520666826323,301,3,1.09%,297.83888674958115
August,26,11:30:00,160,0,0.25%,291.13143004093104,265,1,0.25%,322.01138331524675,654,5,0.79%,318.12970481479266,316,3,0.92%,298.89887344821886
August,26,12:00:00,165,1,0.37%,288.99285445630454,287,1,0.37%,321.64931092578377,662,5,0.73%,317.77567569104974,329,3,0.82%,298.13696220274693
August,26,12:30:00,168,1,0.5%,287.71447738006736,293,1,0.5%,326.6855006622388,665,8,1.15%,319.8133710942892,333,4,1.22%,298.15496737656593
August,26,13:00:00,168,1,0.39%,291.65033138751227,304,1,0.39%,320.1944087250283,657,4,0.58%,323.6011948127463,329,4,1.19%,300.9930221110767
August,26,13:30:00,168,0,0.22%,293.0554230703856,310,1,0.22%,319.9256660254595,652,7,1.01%,323.4248937116163,330,4,1.36%,302.1810903776692
August,26,14:00:00,171,0,0.2%,293.84938749927295,326,1,0.2%,321.816203137638,659,5,0.71%,324.95351894909055,344,4,1.04%,300.86171125097013
August,26,14:30:00,174,1,0.42%,294.5631891718644,328,1,0.42%,326.5184665711612,661,7,0.98%,324.5468196240571,345,6,1.78%,304.5582186419671
August,26,15:00:00,172,1,0.36%,292.3375612079995,327,1,0.36%,323.86372716197224,648,3,0.44%,325.99012467847194,341,3,1.0%,304.407904055849
August,26,15:30:00,173,1,0.52%,292.44110971299966,325,2,0.52%,322.61114863172236,641,4,0.69%,328.2166880092152,338,5,1.48%,302.71533765990046
August,26,16:00:00,171,0,0.22%,301.0278984670672,324,1,0.22%,326.855808262321,633,3,0.41%,326.4026230562198,341,3,0.74%,306.22930762315616
August,26,16:30:00,164,0,0.1%,293.1530395181013,312,0,0.1%,327.1312733556914,608,2,0.3%,327.69766583043963,327,2,0.68%,306.4012856621826
August,26,17:00:00,146,1,0.38%,295.5771865154763,296,1,0.38%,328.29824805157426,573,3,0.55%,327.9860466575316,309,2,0.77%,309.00293334807657
August,26,17:30:00,128,0,0.34%,294.4862836693775,281,1,0.34%,330.2067604754867,534,3,0.55%,325.84524689837696,288,3,0.9%,305.8126653680732
August,26,18:00:00,112,0,0.21%,294.07054170652077,260,1,0.21%,328.8881881983785,489,3,0.64%,328.2811834430969,264,1,0.46%,306.71211776620726
August,26,18:30:00,95,0,0.28%,302.9206837330579,233,1,0.28%,325.5484129432995,436,2,0.55%,330.36598710388586,234,1,0.4%,308.83458753431233
August,26,19:00:00,64,0,0.16%,308.7178427017189,210,0,0.16%,323.7926839237645,389,2,0.6%,329.04731829873987,215,2,0.75%,302.06714191393223
August,26,19:30:00,50,0,0.33%,296.0697922469267,191,1,0.33%,319.95134613434874,346,3,0.99%,328.94589108462014,196,2,1.23%,314.0427657016496
August,26,20:00:00,39,0,0.66%,296.1611949915507,166,1,0.66%,323.033662990014,301,3,1.1%,329.8330382443927,172,3,1.59%,306.22575897880307
August,26,20:30:00,33,0,1.23%,287.9166297961239,144,2,1.23%,315.9536947907129,260,1,0.55%,325.4357259887139,150,1,0.79%,299.84969028306523
August,26,21:00:00,25,0,1.39%,290.6145489184689,118,2,1.39%,315.85275648323136,218,0,0.22%,325.42856212373516,123,3,2.36%,306.5449314938531
August,26,21:30:00,19,0,0.75%,297.41825131310856,100,1,0.75%,317.49092270057224,181,0,0.23%,324.0993085989726,106,1,0.92%,309.0104319063164
August,26,22:00:00,15,0,0.31%,299.87899607850494,80,0,0.31%,311.24529480482005,149,1,0.38%,320.6913108173886,87,1,0.77%,309.5268162235061
August,26,22:30:00,11,1,6.6%,292.26352537515214,63,4,6.6%,304.1207418430131,118,0,0.26%,313.8034156217602,72,0,0.53%,305.7855527023609
August,26,23:00:00,9,0,3.22%,310.2371026043126,47,2,3.22%,295.6471504366597,91,0,0.16%,311.3594274415396,56,0,0.3%,306.4132876247686
August,26,23:30:00,7,0,1.18%,277.07224655738133,36,0,1.18%,295.99619814486863,72,0,0.23%,309.90757554703634,44,0,0.49%,301.2342800838529
August,27,00:00:00,4,0,1.93%,393.71370742135485,28,1,1.93%,315.70197177536255,60,0,0.55%,321.1510191021734,35,0,0.99%,304.90266010706443
August,27,00:30:00,4,0,2.56%,338.3518107180411,20,1,2.56%,303.2412727702616,45,0,0.32%,316.9414287780393,25,0,0.36%,317.0610607083034
August,27,01:00:00,3,0,2.51%,371.31859098371217,9,0,2.51%,361.17680005282074,33,0,0.82%,313.2043242675932,19,0,0.66%,332.0833484455054
August,27,01:30:00,2,0,3.02%,324.90832845783126,5,0,3.02%,327.0432465103609,25,0,0.95%,315.0718391562193,15,0,1.47%,324.28850176377415
August,27,02:00:00,2,0,0.96%,373.0161775335949,4,0,0.96%,339.47064137075404,17,0,2.33%,292.0354186991816,10,0,3.78%,326.02328756348203
August,27,02:30:00,2,0,0.45%,332.41953328818386,3,0,0.45%,372.1799740984977,15,0,2.02%,310.09720199816604,8,0,2.15%,327.9281357446342
August,27,03:00:00,2,0,0.39%,345.4449605485315,3,0,0.39%,382.0441354350957,11,0,2.84%,318.3681435865142,3,0,5.44%,382.5187461345473
August,27,03:30:00,2,0,0.0%,385.9681990435312,3,0,0.0%,324.2320724723218,10,0,0.3%,330.40132201022345,2,0,3.77%,277.9367060665239
August,27,04:00:00,1,0,0.0%,276.0129978285454,2,0,0.0%,306.6519222786404,9,0,1.02%,333.07441998267865,2,0,2.95%,427.0300888718555
August,27,04:30:00,1,0,0.0%,256.43362717303035,2,0,0.0%,287.1523527185554,9,0,0.98%,321.8583516401464,2,0,6.37%,346.18589172485554
August,27,05:00:00,1,0,0.0%,274.7595904878241,2,0,0.0%,353.3367902906075,11,0,0.71%,329.32469876322784,2,0,3.18%,286.3668185006751
August,27,05:30:00,2,0,0.88%,319.25440507691786,3,0,0.88%,328.6358857650245,14,0,1.2%,296.26502097269895,2,0,0.36%,314.95868817739927
August,27,06:00:00,2,0,3.09%,276.0957519236089,3,0,3.09%,318.82915106970387,23,0,0.33%,265.7998648286613,9,0,1.82%,235.37446882086363
August,27,06:30:00,3,1,18.87%,282.205338207677,6,1,18.87%,373.7363778604422,39,1,1.5%,257.9414174145216,17,1,5.99%,257.99284311903756
August,27,07:00:00,7,1,8.05%,278.2874140512944,18,1,8.05%,274.135707897271,69,0,0.43%,259.4619153464412,30,0,1.05%,257.87989511755836
August,27,07:30:00,12,1,6.78%,327.09551775036914,29,2,6.78%,294.85252179312425,111,1,0.93%,256.84459108224166,50,1,1.31%,265.55326669937125
August,27,08:00:00,35,0,1.3%,268.7739947726882,56,1,1.3%,286.0435806681113,203,1,0.36%,276.38522214160366,90,1,0.74%,268.3029326338151
August,27,08:30:00,60,1,1.56%,298.87209947974765,86,1,1.56%,306.78833468629114,297,1,0.47%,293.33584171015,131,2,1.4%,278.7543067173194
August,27,09:00:00,88,1,0.79%,298.5174527472158,138,1,0.79%,303.3264530620981,419,1,0.32%,299.40695950569057,193,2,1.0%,279.30041404185624
August,27,09:30:00,112,1,0.76%,307.7865588580693,175,1,0.76%,317.63543110334575,531,5,0.86%,306.7376889082273,237,5,1.9%,283.5943278712542
August,27,10:00:00,131,1,0.51%,306.4436524841848,215,1,0.51%,317.8713934294461,626,4,0.59%,310.83758507590966,281,5,1.82%,290.8003709505222
August,27,10:30:00,153,1,0.5%,304.2075488278298,241,1,0.5%,330.34741190882244,693,7,1.06%,319.93184780792313,313,12,3.92%,298.98859099754884
August,27,11:00:00,162,1,0.38%,309.1313079486032,267,1,0.38%,331.90192135623306,743,4,0.59%,325.3384455773208,340,6,1.82%,301.5368827016569
August,27,11:30:00,169,1,0.62%,312.9051688027007,292,2,0.62%,333.4104506633886,775,7,0.87%,328.3870369675641,357,6,1.55%,302.7420369837349
August,27,12:00:00,174,2,0.9%,310.76659321807415,317,3,0.9%,333.4134415985372,784,6,0.8%,328.08719849543786,371,5,1.37%,302.05270952998313
August,27,12:30:00,177,2,1.21%,309.488216141837,324,4,1.21%,338.57131910986266,788,10,1.26%,330.1790845502939,376,8,2.05%,302.1432984955223
August,27,13:00:00,177,2,0.96%,313.42407014928193,336,3,0.96%,332.2019149475227,779,5,0.64%,333.9127176171344,371,7,2.0%,304.9087694383129
August,27,13:30:00,177,1,0.55%,314.8291618321553,343,2,0.55%,332.0548600228244,772,9,1.1%,333.6280352127712,373,8,2.27%,306.1694214966256
August,27,14:00:00,180,1,0.5%,315.6231262610426,360,2,0.5%,334.0670849098735,781,6,0.78%,335.2650417534786,388,7,1.75%,304.9226261616467
August,27,14:30:00,183,2,1.03%,316.336927933634,362,4,1.03%,338.76934834339664,784,8,1.08%,334.91253308006185,389,12,2.96%,308.61913355264363
August,27,15:00:00,181,2,0.88%,314.11129996976905,361,3,0.88%,336.1146089342077,768,4,0.48%,336.19326617962685,385,6,1.67%,308.46881896652553
August,27,15:30:00,182,2,1.28%,314.2148484747693,359,5,1.28%,334.86203040395776,760,6,0.76%,338.3656388587534,382,9,2.47%,306.77625257057696
August,27,16:00:00,180,1,0.55%,322.80163722883685,358,2,0.55%,339.10669003455644,750,3,0.45%,336.44319260252485,385,5,1.25%,310.2902225338327
August,27,16:30:00,173,0,0.25%,314.9267782798709,345,1,0.25%,339.26046735305636,721,2,0.33%,337.52147277027825,369,4,1.14%,310.3170329894189
August,27,17:00:00,153,1,0.93%,316.9491893165493,327,3,0.93%,340.1840664991982,679,4,0.61%,337.43051903605397,349,4,1.29%,312.7735130918725
August,27,17:30:00,134,1,0.84%,315.6574184901022,310,3,0.84%,341.8492033733695,632,4,0.6%,334.8561940639665,325,5,1.51%,309.36549373670863
August,27,18:00:00,118,1,0.51%,315.2416765272455,287,1,0.51%,340.2872555465203,579,4,0.7%,336.85860539575356,298,2,0.78%,310.0471947596822
